wt_rep1	wt_rep2	wt_rep3	wt_rep4	KO_rep1	KO_rep2	KO_rep3	KO_rep4	gene
489	419	510	540	662	741	749	677	AU040320_ENSMUSG00000028830
10	15	17	21	20	28	32	24	AU041133_ENSMUSG00000078435
0	0	0	0	0	0	0	0	AV320801_ENSMUSG00000054994
4	14	5	14	16	30	35	25	AW146154_ENSMUSG00000074166
197	203	173	220	98	117	100	102	AW209491_ENSMUSG00000039182
209	206	231	327	1463	1787	1644	1360	AW549877_ENSMUSG00000041935
0	0	0	0	0	0	0	0	AW551984_ENSMUSG00000038112
0	2	0	0	0	0	0	0	AY074887_ENSMUSG00000044820
0	0	0	0	0	0	0	0	AY358078_ENSMUSG00000050961
0	0	0	0	0	0	0	0	AY761185_ENSMUSG00000079120
2141	2138	2023	2089	482	537	576	557	Aaas_ENSMUSG00000036678
1932	1518	1843	1947	398	431	405	418	Aacs_ENSMUSG00000029482
0	0	0	0	0	0	0	0	Aadac_ENSMUSG00000027761
0	0	0	0	0	0	0	0	Aadacl2_ENSMUSG00000091376
0	0	0	0	0	0	0	0	Aadacl2fm1_ENSMUSG00000036951
0	0	0	0	0	0	0	0	Aadacl2fm2_ENSMUSG00000090527
0	0	0	0	0	0	0	0	Aadacl2fm3_ENSMUSG00000095522
0	0	0	0	0	0	0	0	Aadacl3_ENSMUSG00000078507
0	0	0	0	0	0	0	0	Aadacl4_ENSMUSG00000070609
0	0	0	0	0	0	0	0	Aadacl4fm1_ENSMUSG00000028593
0	0	0	0	0	0	0	0	Aadacl4fm2_ENSMUSG00000078506
0	0	0	0	0	0	0	0	Aadacl4fm4_ENSMUSG00000078505
0	0	0	1	0	0	0	0	Aadacl4fm5_ENSMUSG00000078504
0	0	0	0	0	0	0	0	Aadat_ENSMUSG00000057228
670	592	629	596	886	936	928	854	Aagab_ENSMUSG00000037257
919	1091	1194	1653	889	990	1042	1008	Aak1_ENSMUSG00000057230
109	93	112	83	136	132	118	120	Aamdc_ENSMUSG00000035642
3336	3021	3058	2786	1756	1999	1865	1793	Aamp_ENSMUSG00000006299
0	0	0	0	0	0	0	0	Aanat_ENSMUSG00000020804
870	729	723	821	260	286	303	260	Aar2_ENSMUSG00000027628
0	0	0	0	0	0	1	1	Aard_ENSMUSG00000068522
8939	8461	8832	9259	2374	2465	2554	2362	Aars_ENSMUSG00000031960
1125	965	1047	1054	520	594	535	475	Aars2_ENSMUSG00000023938
1512	1486	1355	1298	246	280	282	262	Aarsd1_ENSMUSG00000075528
299	324	293	336	351	342	362	329	Aasdh_ENSMUSG00000055923
1160	1118	1087	1052	674	781	728	613	Aasdhppt_ENSMUSG00000025894
0	0	0	0	0	0	0	0	Aass_ENSMUSG00000029695
3563	3423	3123	2969	376	377	409	346	Aatf_ENSMUSG00000018697
4	2	2	6	9	3	9	5	Aatk_ENSMUSG00000025375
135	144	149	181	262	250	277	253	Abat_ENSMUSG00000057880
862	976	1228	1795	4246	4759	4922	4797	Abca1_ENSMUSG00000015243
0	0	0	0	0	0	0	0	Abca12_ENSMUSG00000050296
0	0	0	0	0	0	0	0	Abca13_ENSMUSG00000004668
0	0	0	0	0	0	0	0	Abca14_ENSMUSG00000062017
0	0	0	0	0	0	0	0	Abca15_ENSMUSG00000054746
6	2	4	3	2	6	8	6	Abca17_ENSMUSG00000035435
1202	1130	1309	1749	1498	1668	1730	1728	Abca2_ENSMUSG00000026944
1233	1266	1361	1576	1335	1387	1381	1361	Abca3_ENSMUSG00000024130
45	55	39	55	90	97	93	93	Abca4_ENSMUSG00000028125
51	46	53	85	199	237	203	206	Abca5_ENSMUSG00000018800
0	0	0	0	0	0	0	0	Abca6_ENSMUSG00000044749
1197	1286	1325	1540	4503	5034	5072	4930	Abca7_ENSMUSG00000035722
0	0	0	0	0	0	0	0	Abca8a_ENSMUSG00000041828
0	0	0	0	0	0	0	0	Abca8b_ENSMUSG00000020620
0	0	0	0	0	0	0	0	Abca9_ENSMUSG00000041797
1942	1814	1978	2256	6826	7492	7528	6984	Abcb10_ENSMUSG00000031974
0	0	0	0	0	0	0	0	Abcb11_ENSMUSG00000027048
222	189	226	244	753	848	933	816	Abcb1a_ENSMUSG00000040584
0	0	0	1	2	0	3	4	Abcb1b_ENSMUSG00000028970
1485	1503	1514	1731	1865	2150	2133	1930	Abcb4_ENSMUSG00000042476
0	0	0	0	0	0	0	0	Abcb5_ENSMUSG00000072791
1177	1130	1188	1219	1331	1541	1506	1429	Abcb6_ENSMUSG00000026198
873	927	1011	1213	503	619	597	501	Abcb7_ENSMUSG00000031333
1488	1463	1407	1497	281	295	324	279	Abcb8_ENSMUSG00000028973
114	97	102	100	277	289	317	326	Abcb9_ENSMUSG00000029408
1303	1250	1388	1811	1077	1244	1249	1120	Abcc1_ENSMUSG00000023088
128	100	125	164	317	328	357	356	Abcc10_ENSMUSG00000032842
0	0	0	0	1	1	1	1	Abcc12_ENSMUSG00000036872
0	1	0	3	0	0	0	0	Abcc2_ENSMUSG00000025194
7	5	2	6	5	9	9	7	Abcc3_ENSMUSG00000020865
76	60	91	130	60	76	66	53	Abcc4_ENSMUSG00000032849
669	628	781	902	1235	1360	1401	1340	Abcc5_ENSMUSG00000022822
0	0	0	0	0	0	0	0	Abcc6_ENSMUSG00000030834
0	0	0	2	0	0	1	0	Abcc8_ENSMUSG00000040136
0	0	0	0	0	0	0	0	Abcc9_ENSMUSG00000030249
460	430	467	562	513	595	571	542	Abcd1_ENSMUSG00000031378
0	0	0	0	0	0	0	0	Abcd2_ENSMUSG00000055782
783	777	785	835	455	543	541	485	Abcd3_ENSMUSG00000028127
115	95	91	99	81	81	73	75	Abcd4_ENSMUSG00000021240
5174	5224	5225	5894	2165	2667	2605	2207	Abce1_ENSMUSG00000058355
7215	6968	6915	7041	2044	2351	2348	2178	Abcf1_ENSMUSG00000038762
6364	5934	6367	6617	1104	1184	1172	1165	Abcf2_ENSMUSG00000028953
1440	1317	1352	1350	723	831	808	807	Abcf3_ENSMUSG00000003234
1097	1122	1286	1412	1587	1804	1737	1672	Abcg1_ENSMUSG00000024030
292	291	243	251	1296	1481	1475	1326	Abcg2_ENSMUSG00000029802
2	3	1	0	2	1	0	0	Abcg3_ENSMUSG00000029299
377	362	409	469	1122	1209	1246	1078	Abcg4_ENSMUSG00000032131
0	0	0	0	0	0	0	0	Abcg5_ENSMUSG00000040505
0	0	0	0	0	0	0	0	Abcg8_ENSMUSG00000024254
214	187	171	201	76	86	103	91	Abhd10_ENSMUSG00000033157
711	651	623	615	207	218	246	246	Abhd11_ENSMUSG00000040532
493	469	482	539	362	395	414	400	Abhd12_ENSMUSG00000032046
0	0	0	1	0	0	1	0	Abhd12b_ENSMUSG00000090121
429	460	395	431	342	383	359	347	Abhd13_ENSMUSG00000040396
517	499	469	447	59	55	59	53	Abhd14a_ENSMUSG00000042210
95	103	111	74	87	94	82	100	Abhd14b_ENSMUSG00000042073
56	47	66	82	38	42	49	39	Abhd15_ENSMUSG00000000686
1517	1408	1489	1455	513	608	557	564	Abhd16a_ENSMUSG00000007036
0	0	0	0	0	0	0	0	Abhd16b_ENSMUSG00000055882
1508	1308	1262	1293	567	613	610	587	Abhd17a_ENSMUSG00000003346
356	308	340	327	145	178	182	116	Abhd17b_ENSMUSG00000047368
1147	1061	1078	1134	207	245	256	208	Abhd17c_ENSMUSG00000038459
84	73	87	97	366	437	483	423	Abhd18_ENSMUSG00000037818
1039	1070	1163	1513	2181	2324	2333	2259	Abhd2_ENSMUSG00000039202
2	0	2	2	4	4	2	1	Abhd3_ENSMUSG00000002475
393	382	405	475	1670	1800	1790	1696	Abhd4_ENSMUSG00000040997
451	402	433	410	273	328	280	255	Abhd5_ENSMUSG00000032540
0	0	0	0	0	1	0	0	Abhd6_ENSMUSG00000025277
662	479	553	510	533	642	544	540	Abhd8_ENSMUSG00000007950
726	815	773	853	1009	1150	1180	989	Abi1_ENSMUSG00000058835
813	804	859	958	638	689	816	682	Abi2_ENSMUSG00000026782
93	126	88	95	5	8	10	11	Abi3_ENSMUSG00000018381
0	0	0	0	0	0	0	0	Abi3bp_ENSMUSG00000035258
750	799	812	983	161	221	229	160	Abitram_ENSMUSG00000038827
1745	1581	1916	2266	2204	2414	2393	2288	Abl1_ENSMUSG00000026842
983	1119	1287	1599	1750	1882	1941	1938	Abl2_ENSMUSG00000026596
2	1	2	0	1	1	0	0	Ablim1_ENSMUSG00000025085
0	0	0	0	0	0	0	0	Ablim2_ENSMUSG00000029095
2	0	5	4	9	4	6	16	Ablim3_ENSMUSG00000032735
0	0	0	0	0	0	2	0	Abo_ENSMUSG00000015787
236	210	289	305	349	356	382	332	Abr_ENSMUSG00000017631
0	0	0	0	0	0	0	0	Abra_ENSMUSG00000042895
1126	1209	1052	941	235	239	218	204	Abracl_ENSMUSG00000078453
223	262	259	250	139	174	146	146	Abraxas1_ENSMUSG00000035234
578	561	524	566	902	1025	912	924	Abraxas2_ENSMUSG00000030965
386	330	350	308	164	163	175	147	Abt1_ENSMUSG00000036376
219	230	226	198	1897	2046	2102	1960	Abtb1_ENSMUSG00000030083
5	6	5	5	15	14	14	13	Abtb2_ENSMUSG00000032724
199	199	180	189	210	243	271	247	Acaa1a_ENSMUSG00000036138
10	8	14	15	16	14	16	15	Acaa1b_ENSMUSG00000010651
1474	1330	1324	1271	449	562	502	475	Acaa2_ENSMUSG00000036880
788	992	1097	1500	285	346	328	318	Acaca_ENSMUSG00000020532
205	182	184	198	106	145	183	140	Acacb_ENSMUSG00000042010
66	56	61	72	120	111	110	95	Acad10_ENSMUSG00000029456
275	267	287	331	258	252	280	227	Acad11_ENSMUSG00000090150
46	61	68	64	29	36	36	32	Acad12_ENSMUSG00000042647
337	314	341	294	176	184	204	166	Acad8_ENSMUSG00000031969
927	873	921	929	294	330	326	282	Acad9_ENSMUSG00000027710
8	19	12	7	5	4	1	5	Acadl_ENSMUSG00000026003
724	708	760	704	958	946	1011	909	Acadm_ENSMUSG00000062908
1350	1275	1225	1118	715	858	845	830	Acads_ENSMUSG00000029545
308	321	375	390	466	522	556	476	Acadsb_ENSMUSG00000030861
1682	1584	1455	1524	1361	1429	1378	1281	Acadvl_ENSMUSG00000018574
0	0	0	0	0	0	0	0	Acan_ENSMUSG00000030607
2417	2407	2321	2258	1846	1928	1971	1911	Acap1_ENSMUSG00000001588
507	510	632	856	590	673	665	706	Acap2_ENSMUSG00000049076
1117	1074	1151	1396	1047	1231	1280	1135	Acap3_ENSMUSG00000029033
1817	1698	1679	1705	849	935	940	869	Acat1_ENSMUSG00000032047
843	805	693	691	104	128	115	99	Acat2_ENSMUSG00000023832
1	2	3	4	1	0	0	0	Acat3_ENSMUSG00000062480
812	752	883	823	812	865	928	806	Acbd3_ENSMUSG00000026499
118	135	154	130	218	246	170	212	Acbd5_ENSMUSG00000026781
1917	1783	1527	1555	1231	1308	1239	1147	Acbd6_ENSMUSG00000033701
9	12	17	10	4	5	4	8	Acbd7_ENSMUSG00000026644
33	38	47	46	53	41	55	68	Accs_ENSMUSG00000040272
0	0	0	0	0	0	0	0	Accsl_ENSMUSG00000075023
867	840	828	822	323	423	394	366	Acd_ENSMUSG00000038000
0	0	1	0	1	0	3	0	Ace_ENSMUSG00000020681
0	0	0	1	0	0	0	0	Ace2_ENSMUSG00000015405
0	0	0	0	0	0	0	0	Ace3_ENSMUSG00000101605
0	0	0	0	0	0	0	0	Acer1_ENSMUSG00000045019
21	13	29	24	47	63	57	49	Acer2_ENSMUSG00000038007
477	443	460	536	412	488	483	370	Acer3_ENSMUSG00000030760
242	264	271	337	3815	4334	4282	4133	Ache_ENSMUSG00000023328
6418	6456	6785	6597	2958	3311	3375	3329	Acin1_ENSMUSG00000022185
3	2	4	3	2	0	0	1	Ackr1_ENSMUSG00000037872
0	0	0	0	4	3	8	5	Ackr2_ENSMUSG00000044534
0	0	0	0	0	1	0	0	Ackr3_ENSMUSG00000044337
0	0	0	0	1	0	0	0	Ackr4_ENSMUSG00000079355
6119	5791	6590	7654	1854	1915	2036	1887	Acly_ENSMUSG00000020917
80	66	61	56	3	3	4	6	Acmsd_ENSMUSG00000026348
0	0	0	0	0	0	0	0	Acnat1_ENSMUSG00000070985
0	0	0	0	0	0	0	0	Acnat2_ENSMUSG00000060317
1270	1261	1338	1421	370	360	388	361	Aco1_ENSMUSG00000028405
6317	5806	6287	6662	2708	2980	2969	2787	Aco2_ENSMUSG00000022477
0	0	1	0	0	1	0	0	Acod1_ENSMUSG00000022126
80	78	59	59	7	10	5	11	Acot1_ENSMUSG00000072949
24	24	19	17	6	7	7	4	Acot10_ENSMUSG00000047565
66	73	64	74	38	42	48	45	Acot11_ENSMUSG00000034853
1	0	0	1	1	1	0	0	Acot12_ENSMUSG00000021620
726	681	655	553	650	725	742	723	Acot13_ENSMUSG00000006717
111	98	96	110	22	15	15	12	Acot2_ENSMUSG00000021226
0	0	0	0	0	0	0	0	Acot3_ENSMUSG00000021228
1	0	1	0	0	0	0	0	Acot4_ENSMUSG00000052392
0	0	0	0	0	0	0	0	Acot5_ENSMUSG00000042540
23	51	42	46	26	31	25	20	Acot6_ENSMUSG00000043487
2125	2065	1843	1870	489	563	596	508	Acot7_ENSMUSG00000028937
260	239	222	218	176	200	201	179	Acot8_ENSMUSG00000017307
1261	1194	1118	1140	193	251	266	188	Acot9_ENSMUSG00000025287
666	594	640	672	1325	1480	1485	1323	Acox1_ENSMUSG00000020777
1	0	0	0	0	0	0	1	Acox2_ENSMUSG00000021751
132	129	125	123	384	428	426	378	Acox3_ENSMUSG00000029098
30	41	36	30	5	12	7	8	Acoxl_ENSMUSG00000027380
468	495	511	485	147	193	194	162	Acp1_ENSMUSG00000044573
314	342	378	403	191	194	213	176	Acp2_ENSMUSG00000002103
0	0	0	0	0	2	1	0	Acp4_ENSMUSG00000012777
99	105	85	90	192	154	168	200	Acp5_ENSMUSG00000001348
1273	1153	1124	1078	2017	2173	2157	2211	Acp6_ENSMUSG00000028093
0	0	0	0	0	0	0	0	Acp7_ENSMUSG00000037469
0	0	0	1	1	1	0	0	Acpp_ENSMUSG00000032561
18	20	27	25	0	0	0	0	Acr_ENSMUSG00000022622
51	62	72	49	262	227	275	233	Acrbp_ENSMUSG00000072770
1	0	0	0	0	0	0	0	Acrv1_ENSMUSG00000032110
211	230	238	235	3	10	4	10	Acsbg1_ENSMUSG00000032281
0	0	0	0	0	0	0	2	Acsbg2_ENSMUSG00000024207
22	17	22	13	12	8	11	10	Acsbg3_ENSMUSG00000024209
229	260	270	282	175	211	227	193	Acsf2_ENSMUSG00000076435
680	711	611	630	430	451	431	459	Acsf3_ENSMUSG00000015016
1031	1089	1200	1394	870	923	949	853	Acsl1_ENSMUSG00000018796
1028	936	952	995	404	445	463	373	Acsl3_ENSMUSG00000032883
1272	1347	1434	1618	912	1169	1113	988	Acsl4_ENSMUSG00000031278
5292	5374	5080	4928	726	781	827	844	Acsl5_ENSMUSG00000024981
77	109	103	94	13	5	14	13	Acsl6_ENSMUSG00000020333
0	0	0	0	0	0	0	0	Acsm1_ENSMUSG00000033533
0	0	0	0	0	0	0	0	Acsm2_ENSMUSG00000030945
0	0	0	0	0	0	0	1	Acsm3_ENSMUSG00000030935
0	0	0	0	0	0	0	0	Acsm4_ENSMUSG00000047026
0	0	0	0	0	0	0	0	Acsm5_ENSMUSG00000030972
996	920	1034	1105	896	973	944	980	Acss1_ENSMUSG00000027452
189	190	202	229	302	353	382	317	Acss2_ENSMUSG00000027605
1	0	0	0	0	0	0	0	Acss3_ENSMUSG00000035948
10	4	5	6	4	3	5	4	Acta1_ENSMUSG00000031972
1	0	1	0	0	1	2	0	Acta2_ENSMUSG00000035783
34994	34253	32833	32442	5989	6951	6651	5586	Actb_ENSMUSG00000029580
0	0	0	0	0	0	0	0	Actbl2_ENSMUSG00000055194
0	0	3	3	0	0	0	0	Actc1_ENSMUSG00000068614
3246	2988	3118	3181	860	884	987	864	Actg1_ENSMUSG00000062825
6	13	1	7	0	2	0	1	Actg2_ENSMUSG00000059430
0	3	0	4	0	0	2	1	Actl10_ENSMUSG00000078129
0	0	0	0	0	0	0	0	Actl11_ENSMUSG00000066368
3047	2857	2928	3021	575	672	612	624	Actl6a_ENSMUSG00000027671
0	0	0	0	0	0	0	0	Actl6b_ENSMUSG00000029712
0	0	0	0	0	0	0	0	Actl7a_ENSMUSG00000070979
0	0	2	2	0	0	1	0	Actl7b_ENSMUSG00000070980
0	0	0	0	0	0	0	0	Actl9_ENSMUSG00000092519
956	1033	1164	1233	370	465	466	406	Actn1_ENSMUSG00000015143
0	0	1	2	0	0	0	0	Actn2_ENSMUSG00000052374
20	9	20	19	1	4	6	0	Actn3_ENSMUSG00000006457
6205	6237	6254	6579	4078	4360	4543	4208	Actn4_ENSMUSG00000054808
1443	1336	1279	1172	663	808	735	685	Actr10_ENSMUSG00000021076
5139	4854	5049	5306	4625	5013	5171	4692	Actr1a_ENSMUSG00000025228
2445	2304	2405	2545	1459	1572	1529	1523	Actr1b_ENSMUSG00000037351
3864	3842	3976	4323	1920	2127	2120	1796	Actr2_ENSMUSG00000020152
2804	2854	2847	2990	1865	2038	2134	1906	Actr3_ENSMUSG00000026341
250	261	237	257	161	200	185	192	Actr3b_ENSMUSG00000056367
573	471	487	486	360	419	415	382	Actr5_ENSMUSG00000037761
202	165	170	164	119	144	134	119	Actr6_ENSMUSG00000019948
569	574	537	549	573	633	627	556	Actr8_ENSMUSG00000015971
0	0	0	0	0	0	0	0	Actrt1_ENSMUSG00000046615
0	0	0	0	0	0	0	0	Actrt2_ENSMUSG00000051276
6	2	3	1	1	4	1	0	Actrt3_ENSMUSG00000037737
0	0	0	0	0	0	0	0	Acvr1_ENSMUSG00000026836
313	329	371	401	859	984	909	868	Acvr1b_ENSMUSG00000000532
0	0	0	0	0	0	0	0	Acvr1c_ENSMUSG00000026834
89	85	96	111	147	190	195	175	Acvr2a_ENSMUSG00000052155
35	32	45	55	224	219	257	214	Acvr2b_ENSMUSG00000061393
1	1	0	0	4	5	2	4	Acvrl1_ENSMUSG00000000530
596	512	563	546	33	29	33	20	Acy1_ENSMUSG00000023262
152	119	141	105	56	63	61	48	Acy3_ENSMUSG00000024866
330	321	294	243	211	278	267	253	Acyp1_ENSMUSG00000008822
47	36	36	27	0	1	1	1	Acyp2_ENSMUSG00000060923
654	631	619	611	76	59	71	90	Ada_ENSMUSG00000017697
0	0	0	0	0	0	0	0	Adad1_ENSMUSG00000027719
1	0	1	0	0	0	0	1	Adad2_ENSMUSG00000024266
234	233	237	270	176	231	208	197	Adal_ENSMUSG00000027259
1850	1865	2034	2585	2474	2830	2908	2413	Adam10_ENSMUSG00000054693
21	11	27	17	0	3	2	1	Adam11_ENSMUSG00000020926
0	0	0	0	0	0	0	0	Adam12_ENSMUSG00000054555
1361	1191	1240	1305	712	784	805	778	Adam15_ENSMUSG00000028041
467	462	456	525	277	343	317	337	Adam17_ENSMUSG00000052593
0	0	0	0	0	0	0	0	Adam18_ENSMUSG00000031552
11	9	12	12	33	29	28	32	Adam19_ENSMUSG00000011256
16	14	9	18	4	1	2	2	Adam1a_ENSMUSG00000072647
0	0	0	2	0	0	0	0	Adam1b_ENSMUSG00000062438
0	0	0	0	0	0	0	0	Adam2_ENSMUSG00000022039
0	0	0	0	0	0	0	0	Adam20_ENSMUSG00000046282
1	3	2	1	0	2	0	1	Adam21_ENSMUSG00000008438
5	8	7	10	9	6	9	2	Adam22_ENSMUSG00000040537
0	0	0	0	0	0	0	0	Adam23_ENSMUSG00000025964
0	0	0	0	0	0	0	0	Adam24_ENSMUSG00000046723
0	0	0	0	0	0	0	0	Adam25_ENSMUSG00000071937
0	0	0	0	0	0	0	0	Adam26a_ENSMUSG00000048516
0	0	0	0	0	0	0	0	Adam26b_ENSMUSG00000063900
0	0	0	0	0	0	0	0	Adam28_ENSMUSG00000014725
0	0	0	0	0	0	0	0	Adam29_ENSMUSG00000046258
0	0	0	0	0	0	0	0	Adam3_ENSMUSG00000031553
3	1	0	0	1	0	2	0	Adam30_ENSMUSG00000043468
0	0	1	0	0	0	1	3	Adam32_ENSMUSG00000037437
0	0	1	0	29	13	26	25	Adam33_ENSMUSG00000027318
0	0	0	0	0	0	0	0	Adam34_ENSMUSG00000079058
0	0	0	0	0	0	0	0	Adam34l_ENSMUSG00000050190
0	0	0	0	0	0	0	0	Adam39_ENSMUSG00000054033
2	5	4	5	1	0	5	0	Adam4_ENSMUSG00000072972
0	0	0	0	0	0	0	0	Adam5_ENSMUSG00000031554
0	0	0	0	0	0	0	0	Adam6a_ENSMUSG00000043945
0	0	0	0	0	0	0	0	Adam6b_ENSMUSG00000051804
0	0	0	0	0	0	0	0	Adam7_ENSMUSG00000022056
14	9	10	17	23	15	18	20	Adam8_ENSMUSG00000025473
443	460	514	547	521	577	585	531	Adam9_ENSMUSG00000031555
0	0	0	0	0	0	0	0	Adamdec1_ENSMUSG00000022057
0	0	0	0	0	0	0	0	Adamts1_ENSMUSG00000022893
451	476	470	505	291	320	310	324	Adamts10_ENSMUSG00000024299
0	0	0	0	1	0	0	0	Adamts12_ENSMUSG00000047497
341	338	322	281	33	37	62	51	Adamts13_ENSMUSG00000014852
0	1	1	1	0	0	0	0	Adamts14_ENSMUSG00000059901
0	0	0	0	0	0	0	0	Adamts15_ENSMUSG00000033453
0	0	0	0	0	0	0	0	Adamts16_ENSMUSG00000049538
0	0	1	0	0	0	0	0	Adamts17_ENSMUSG00000058145
0	0	0	0	0	0	0	0	Adamts18_ENSMUSG00000053399
0	0	0	0	0	0	0	0	Adamts19_ENSMUSG00000053441
0	0	0	0	0	0	0	0	Adamts2_ENSMUSG00000036545
254	295	341	436	26	37	40	45	Adamts20_ENSMUSG00000022449
388	385	496	706	250	302	290	292	Adamts3_ENSMUSG00000043635
1	1	3	0	3	2	4	3	Adamts4_ENSMUSG00000006403
0	0	0	0	0	0	0	0	Adamts5_ENSMUSG00000022894
2	5	6	6	8	12	17	18	Adamts6_ENSMUSG00000046169
0	0	0	0	0	0	0	0	Adamts7_ENSMUSG00000032363
0	0	0	0	0	0	0	0	Adamts8_ENSMUSG00000031994
0	0	0	0	0	0	0	0	Adamts9_ENSMUSG00000030022
1	1	4	3	0	0	0	1	Adamtsl1_ENSMUSG00000066113
0	0	0	0	0	0	0	1	Adamtsl2_ENSMUSG00000036040
44	45	51	74	32	27	27	28	Adamtsl3_ENSMUSG00000070469
0	1	3	2	0	2	0	0	Adamtsl4_ENSMUSG00000015850
220	154	225	224	675	738	746	728	Adamtsl5_ENSMUSG00000043822
609	529	567	578	80	71	89	68	Adap1_ENSMUSG00000056413
0	0	0	1	1	1	1	0	Adap2_ENSMUSG00000020709
1640	1660	1857	2168	1060	1226	1316	1265	Adar_ENSMUSG00000027951
145	144	197	187	67	83	89	82	Adarb1_ENSMUSG00000020262
0	0	0	0	1	0	0	0	Adarb2_ENSMUSG00000052551
171	163	175	234	133	146	143	154	Adat1_ENSMUSG00000031949
154	173	202	217	52	55	51	43	Adat2_ENSMUSG00000019808
0	0	0	0	0	0	0	0	Adat3_ENSMUSG00000113640
448	415	461	440	217	245	252	226	Adck1_ENSMUSG00000021044
180	176	136	162	261	321	279	285	Adck2_ENSMUSG00000046947
214	200	203	201	448	521	460	458	Adck5_ENSMUSG00000022550
0	0	0	0	0	1	0	2	Adcy1_ENSMUSG00000020431
1	0	0	1	2	0	0	0	Adcy10_ENSMUSG00000026567
0	0	0	0	0	0	0	0	Adcy2_ENSMUSG00000021536
0	2	1	2	1	1	0	3	Adcy3_ENSMUSG00000020654
18	7	5	7	1	2	0	0	Adcy4_ENSMUSG00000022220
0	0	0	0	0	0	0	0	Adcy5_ENSMUSG00000022840
3001	2934	3417	3567	6731	7390	7351	7150	Adcy6_ENSMUSG00000022994
1595	1617	1939	2400	1375	1420	1447	1421	Adcy7_ENSMUSG00000031659
0	0	0	0	0	0	0	0	Adcy8_ENSMUSG00000022376
65	85	107	133	670	713	691	706	Adcy9_ENSMUSG00000005580
0	0	0	0	0	0	0	0	Adcyap1_ENSMUSG00000024256
0	0	0	0	0	0	0	0	Adcyap1r1_ENSMUSG00000029778
2145	1996	2334	2466	4645	5328	5179	5150	Add1_ENSMUSG00000029106
4659	4503	4783	5033	2754	3142	3207	3007	Add2_ENSMUSG00000030000
1821	1690	1927	2186	537	542	558	482	Add3_ENSMUSG00000025026
0	0	0	0	0	0	0	0	Adgra1_ENSMUSG00000025475
2	1	2	0	0	0	0	0	Adgra2_ENSMUSG00000031486
0	0	0	0	1	0	0	0	Adgra3_ENSMUSG00000029090
0	0	0	0	0	0	0	0	Adgrb1_ENSMUSG00000034730
2	1	1	4	0	0	0	0	Adgrb2_ENSMUSG00000028782
0	0	0	0	0	0	0	0	Adgrb3_ENSMUSG00000033569
5	12	15	12	10	26	12	20	Adgrd1_ENSMUSG00000044017
1	2	0	1	5	4	4	0	Adgre1_ENSMUSG00000004730
0	0	0	0	0	0	0	0	Adgre4_ENSMUSG00000032915
284	254	288	302	275	297	311	278	Adgre5_ENSMUSG00000002885
0	0	0	0	0	0	0	0	Adgrf1_ENSMUSG00000041293
0	0	0	0	0	0	0	0	Adgrf2_ENSMUSG00000057899
34	39	28	33	28	33	28	23	Adgrf3_ENSMUSG00000067642
1	0	0	0	0	0	0	0	Adgrf4_ENSMUSG00000023918
0	0	0	0	0	0	0	0	Adgrf5_ENSMUSG00000056492
698	733	775	835	896	1053	1012	935	Adgrg1_ENSMUSG00000031785
0	0	0	0	0	0	2	1	Adgrg2_ENSMUSG00000031298
62	58	65	62	3	5	2	2	Adgrg3_ENSMUSG00000060470
13	14	12	6	14	19	18	11	Adgrg5_ENSMUSG00000061577
0	0	0	0	0	0	0	0	Adgrg6_ENSMUSG00000039116
370	404	389	485	25	33	22	25	Adgrg7_ENSMUSG00000022755
1651	1692	1927	2128	1182	1339	1386	1303	Adgrl1_ENSMUSG00000013033
34	36	46	46	12	12	15	17	Adgrl2_ENSMUSG00000028184
0	0	0	0	0	0	0	0	Adgrl3_ENSMUSG00000037605
0	0	0	0	0	0	0	0	Adgrl4_ENSMUSG00000039167
270	258	321	425	2521	2888	2891	2759	Adgrv1_ENSMUSG00000069170
2	0	0	0	0	0	0	0	Adh1_ENSMUSG00000074207
0	0	0	0	0	0	0	0	Adh4_ENSMUSG00000037797
2412	2207	2130	2050	351	353	437	364	Adh5_ENSMUSG00000028138
0	0	0	0	0	0	0	0	Adh6a_ENSMUSG00000053054
0	0	0	0	0	0	0	0	Adh7_ENSMUSG00000055301
6	4	9	8	20	15	10	8	Adhfe1_ENSMUSG00000025911
1091	1031	955	934	540	603	583	534	Adi1_ENSMUSG00000020629
0	0	0	0	0	0	0	0	Adig_ENSMUSG00000044405
0	1	0	1	0	0	1	1	Adipoq_ENSMUSG00000022878
2376	2184	2373	2502	4425	4863	4845	4580	Adipor1_ENSMUSG00000026457
1575	1561	1564	1723	1497	1606	1579	1496	Adipor2_ENSMUSG00000030168
1390	1274	1295	1291	269	328	317	265	Adk_ENSMUSG00000039197
4	5	1	5	0	2	1	2	Adm_ENSMUSG00000030790
184	174	160	141	49	59	53	57	Adm2_ENSMUSG00000054136
2076	1991	2135	2526	2285	2620	2601	2413	Adnp_ENSMUSG00000051149
591	596	668	701	859	917	934	758	Adnp2_ENSMUSG00000053950
425	403	412	482	408	435	479	389	Ado_ENSMUSG00000057134
0	0	0	1	0	0	0	0	Adora1_ENSMUSG00000042429
1	2	1	0	0	4	2	1	Adora2a_ENSMUSG00000020178
56	42	52	57	11	13	9	11	Adora2b_ENSMUSG00000018500
0	5	4	2	2	0	1	0	Adora3_ENSMUSG00000000562
578	534	635	620	179	241	247	198	Adpgk_ENSMUSG00000025236
